2011,671347
2011,4363213
2011,1147487
2011,280965
2011,177573
2011,136052
2011,117557
2011,467750
2011,902665
2011,320055
2011,213990
2011,282073
2011,587504
2011,172969
2011,1702334
2011,134264
2011,275088
2011,364255
2011,251355
2011,207128
2011,324558
2011,317249
2012,1107186
2012,264007
2012,245267
2012,615113
2012,217846
2012,252621
2012,353339
2012,618392
2012,484518
2012,412843
2012,1667747
2012,1455435
2012,20316139
2012,2142729
2012,509196
2012,332251
2012,305807
2012,199595
2012,135068
2012,374449
2012,448515
2012,1049613
2012,1921663
2012,387993
2012,330288
2012,669291
2012,4378061
2012,1145674
2012,277211
2012,177140
2012,135156
2012,120301
2012,458920
2012,925262
2012,314958
2012,211276
2012,284331
2012,601157
2012,171563
2012,1779515
2012,134140
2012,278205
2012,371961
2012,252113
2012,214151
2012,331123
2012,322607
2013,1104273
2013,267580
2013,259215
2013,646951
2013,222083
2013,259059
2013,356507
2013,635404
2013,501199
2013,423004
2013,1697063
2013,1487424
2013,21082403
2013,2161519
2013,513962
2013,345769
2013,312060
2013,198611
2013,133667
2013,380103
2013,448509
2013,1087841
2013,1964686
2013,388475
2013,339505
2013,658205
2013,4403630
2013,1159396
2013,277579
2013,179783
2013,138792
2013,123484
2013,463392
2013,945284
2013,324892
2013,209596
2013,287608
2013,618355
2013,172542
2013,1844748
2013,136607
2013,285822
2013,383080
2013,255880
2013,225868
2013,342486
2013,333836
2014,1119978
2014,276987
2014,267192
2014,681271
2014,232726
2014,266788
2014,364148
2014,661246
2014,518104
2014,435288
2014,1738685
2014,1519554
2014,21739595
2014,2171399
2014,522649
2014,357360
2014,320852
2014,200636
2014,131384
2014,384033
2014,451592
2014,1126022
2014,2006511
2014,393330
2014,350953
2014,644559
2014,4491322
2014,1176426
2014,279266
2014,183423
2014,144216
2014,127401
2014,481636
2014,977335
2014,344173
2014,213476
2014,299474
2014,631656
2014,175590
2014,1918771
2014,141626
2014,299132
2014,396885
2014,263606
2014,244821
2014,364072
2014,352362
2015,1136129
2015,286128
2015,273017
2015,717238
2015,237912
2015,273367
2015,376909
2015,665240
2015,541523
2015,458306
2015,1791292
2015,1573551
2015,22733907
2015,2204762
2015,534500
2015,368826
2015,324682
2015,200904
2015,131460
2015,394064
2015,469973
2015,1156318
2015,2047700
2015,396887
2015,363606
2015,649527
2015,4493165
2015,1195524
2015,295405
2015,187505
2015,149174
2015,132843
2015,505193
2015,1017714
2015,362700
2015,215547
2015,305910
2015,649697
2015,178783
2015,2010811
2015,148082
2015,308304
2015,413984
2015,274820
2015,264558
2015,384648
2015,372899
2016,1162769
2016,297539
2016,273161
2016,737790
2016,241298
2016,283209
2016,396343
2016,668511
2016,557268
2016,471104
2016,1833645
2016,1620732
2016,23425560
2016,2230644
2016,554321
2016,380940
2016,326648
2016,203944
2016,131410
2016,401096
2016,483957
2016,1189468
2016,2077744
2016,401393
2016,376555
2016,667020
2016,4480306
2016,1212009
2016,311532
2016,193564
2016,155162
2016,138260
2016,545106
2016,1053904
2016,382702
2016,219821
2016,310760
2016,645870
2016,179541
2016,2089672
2016,152572
2016,319984
2016,434418
2016,281924
2016,280181
2016,405811
2016,396265
2017,1197697
2017,311034
2017,273996
2017,763374
2017,244475
2017,289674
2017,413558
2017,680249
2017,565137
2017,481776
2017,1873591
2017,1679210
2017,24309501
2017,2257953
2017,567393
2017,391540
2017,337617
2017,207573
2017,129686
2017,412220
2017,499972
2017,1215737
2017,2143100
2017,411813
2017,390237
2017,700664
2017,4518505
2017,1239698
2017,313925
2017,195332
2017,160651
2017,146014
2017,589772
2017,1094723
2017,403641
2017,226297
2017,317550
2017,669139
2017,181357
2017,2177806
2017,156163
2017,330851
2017,460007
2017,284449
2017,292537
2017,420918
2017,420727
2018,1226735
2018,317931
2018,282990
2018,802911
2018,246004
2018,292764
2018,425176
2018,691354
2018,570156
2018,492472
2018,1911936
2018,1729935
2018,25109722
2018,2291481
2018,587179
2018,396274
2018,351440
2018,211538
2018,133668
2018,423539
2018,405903
2018,1205214
2018,2284903
2018,422022
2018,404187
2018,726613
2018,4593153
2018,1262231
2018,313746
2018,197212
2018,166439
2018,152075
2018,619817
2018,1144812
2018,420879
2018,235171
2018,326843
2018,690882
2018,182732
2018,2241037
2018,158181
2018,336187
2018,482895
2018,286525
2018,303169
2018,436101
2018,447432
2019,1254624
2019,317295
2019,288716
2019,824625
2019,244675
2019,290775
2019,434991
2019,698682
2019,576370
2019,507340
2019,1929200
2019,1767172
2019,25824784
2019,2311025
2019,602406
2019,403572
2019,362433
2019,217301
2019,137637
2019,433238
2019,389216
2019,1176112
2019,2386030
2019,430066
2019,420244
2019,747411
2019,4684527
2019,1274588
2019,314573
2019,201064
2019,168149
2019,156238
2019,640768
2019,1188109
2019,428509
2019,242874
2019,331907
2019,721254
2019,185606
2019,2298071
2019,158219
2019,334584
2019,508891
2019,288829
2019,311791
2019,453192
2019,472309
2020,1307426
2020,322475
2020,299681
2020,843920
2020,247544
2020,295343
2020,452195
2020,711010
2020,585062
2020,520472
2020,1960208
2020,1819411
2020,27134993
2020,2359525
2020,617673
2020,411958
2020,378189
2020,231239
2020,144446
2020,443439
2020,397385
2020,1230739
2020,2798728
2020,444871
2020,435773
2020,799823
2020,4902908
2020,1307448
2020,326052
2020,209120
2020,174038
2020,160971
2020,671651
2020,1242130
2020,442190
2020,253845
2020,344637
2020,749594
2020,193649
2020,2416175
2020,162870
2020,344471
2020,540119
2020,294755
2020,322648
2020,468971
2020,494089
2021,1359419
2021,332447
2021,311915
2021,864033
2021,255341
2021,295707
2021,460931
2021,717731
2021,594777
2021,528611
2021,1992567
2021,1866563
2021,27721050
2021,2377880
2021,622266
2021,417955
2021,386959
2021,235122
2021,151392
2021,452931
2021,401468
2021,1230120
2021,2847602
2021,462835
2021,452019
2021,802561
2021,4955405
2021,1325226
2021,329416
2021,215282
2021,179384
2021,165353
2021,687520
2021,1281115
2021,444293
2021,263524
2021,358832
2021,780751
2021,198552
2021,2507943
2021,166646
2021,353060
2021,558809
2021,302744
2021,328763
2021,480321
2021,511629
2022,1360109
2022,335862
2022,318142
2022,896531
2022,256395
2022,298038
2022,469259
2022,720468
2022,599127
2022,530891
2022,2023734
2022,1906662
2022,28688514
2022,2445029
2022,617357
2022,420099
2022,394519
2022,238089
2022,157643
2022,457816
2022,402573
2022,1210030
2022,2938148
2022,472937
2022,459270
2022,817824
2022,5133822
2022,1359017
2022,327265
2022,220321
2022,181627
2022,167834
2022,721585
2022,1322714
2022,453005
2022,270814
2022,368296
2022,826190
2022,199334
2022,2582309
2022,170904
2022,356554
2022,574665
2022,312861
2022,331218
2022,489935
2022,516630
2023,1365242
2023,337946
2023,338385
2023,946116
2023,263877
2023,306861
2023,481753
2023,744462
2023,607355
2023,552509
2023,2074083
2023,1971812
2023,30071819
2023,2563171
2023,613419
2023,414021
2023,395649
2023,254410
2023,170742
2023,458318
2023,418217
2023,1203941
2023,3077260
2023,486470
2023,465835
2023,863222
2023,5412099
2023,1423567
2023,329804
2023,227455
2023,183040
2023,169143
2023,763061
2023,1379040
2023,460901
2023,274569
2023,380394
2023,868736
2023,199958
2023,2680821
2023,176360
2023,357204
2023,597473
2023,321479
2023,332301
2023,496946
2023,523489
2024,1368702
2024,336539
2024,356203
2024,972784
2024,273625
2024,320194
2024,489182
2024,767399
2024,613366
2024,571861
2024,2111237
2024,2000056
2024,32002632
2024,2609494
2024,603475
2024,407827
2024,398606
2024,263528
2024,177580
2024,455820
2024,430947
2024,1197401
2024,3178832
2024,493753
2024,471448
2024,911358
2024,5580884
2024,1458539
2024,331541
2024,228001
2024,184323
2024,173915
2024,831231
2024,1435525
2024,466403
2024,280749
2024,387759
2024,932047
2024,197708
2024,2744912
2024,180394
2024,358494
2024,623995
2024,327501
2024,336893
2024,500757
2024,534253
